,Broad business,Recession alerts,Industrial Production,Manufacturing,Services,Small Business sentix,Consumption,Consumers sentiment,Labour HH survey,Labour estabilishment survey,Housing activity,Retail sales,corporate sales & margins,"Income, savings",Interest rates,Rates sentiment,CPI,CPI sentiment,PPI finished goods,BS_housing wealth,BS_housing refinancing,BS_current asset / liabilities,Savings rate ,FED BS / Money supply (billions),FED BS Assets - Reverse Repo,FED Balance Sheet (total factors ABSORBING reserve funds),Currency in circulation (1),Deposits with Federal Reserve Banks excluding Reserve Balances (4),FED BS with Fed Banks
31/07/2014,51.14942529,60.37176724,54.31719653,49.58492976,59.75215517,56.66907514,58.18965517,57.82392894,81.19868637,73.8005997,44.70736994,66.73089274,41.97143852,55.62620424,37.84688013,52.50722543,43.13457053,53.21565408,36.16998501,62.96296296,69.43349754,47.94061303,36.14942529,0.387761411,4221381,1664319,1285953,87083,2785792
31/08/2014,57.23979592,56.17857143,66.98994253,63.02380952,65.07142857,61.35057471,67.71428571,63.0974026,81.60714286,74.05900621,54.18013649,59.73818646,37.0995671,58.63984674,35.82653061,43.24712644,43.03791087,41.36054422,30.32141337,63.88253968,63.30612245,60.21428571,35.24489796,0.387731014,4175256,1678864,1290223,43521,2778394
30/09/2014,57.49797078,59.20632102,51.10119048,53.93781566,53.17826705,54.56428571,50.56818182,60.4338843,81.6304789,72.61919466,52.52678571,67.49206349,35.39084022,64.20952381,37.94439935,33.19285714,39.11278195,29.36958874,29.66137566,57.25694444,67.32954545,50.74573864,40.14204545,0.38938907,4240897,1795436,1289181,181770,2707185
31/10/2014,58.77219532,51.91560734,46.63233902,50.79252982,52.33933616,50.11363636,59.13370998,75.25680534,82.28914447,74.46266274,58.77574574,60.41666667,35.961308,56.38257576,37.6614205,43.65767045,37.52492026,39.02340597,25.48400673,61.54739485,55.02017756,49.72928437,40.5165456,0.389292693,4293766,1903181,1299185,304029,2627273
30/11/2014,62.63543339,49.24508427,42.86723164,52.02091136,56.29389045,59.7740113,46.8164794,70.21195097,80.74839486,76.53578407,52.28637006,60.26365348,38.24480763,58.173258,38.13202247,36.69491525,38.84428586,32.03584805,23.34170329,63.42072409,60.1565008,41.87734082,41.74558587,0.387369371,4278152,2050330,1317434,418089,2479295
31/12/2014,59.04828412,48.22800279,63.16713483,50.18621974,54.5478352,59.70505618,42.22532588,78.81538852,79.20490822,77.03424824,55.04301264,58.42696629,38.86067378,51.1423221,36.17517957,37.82303371,37.30041396,42.20537377,19.88139825,65.91713222,56.75977654,41.85288641,39.58499601,0.381160857,4031614,2163456,1342957,249014,2377995
31/01/2015,64.24603175,36.75347222,56.48277467,36.8132716,44.10590278,70.56564246,33.84259259,85.47348485,74.56845238,75.66123188,57.55499302,45.716946,40.11784512,48.84543762,33.46428571,21.40363128,35.52876605,33.28042328,15.50796607,64.81790123,40.22222222,41.86921296,37.0515873,0.385042097,4262582,1881497,1330113,207630,2662575
28/02/2015,53.62569061,46.69371547,47.96875,36.19551872,34.52175414,55.06944444,31.53775322,78.79206429,77.20501184,77.94859476,58.57638889,36.75925926,35.75255316,45.72222222,36.24112076,29.03472222,32.11988304,38.70034202,13.67283951,66.58993247,47.71112865,44.7053407,37.39542226,0.378613802,4224439,2183613,1351285,462400,2346998
31/03/2015,50.29434851,39.01957418,31.76220074,39.56807082,56.12122253,54.3301105,36.76739927,74.21328671,72.8021978,71.4673913,52.57251381,32.4432167,37.55411255,47.71639042,34.94701727,28.32872928,32.86323544,34.98168498,13.39267444,72.50610501,48.15149137,41.84409341,35.62794349,0.374303747,4245824,1786869,1357531,86034,2737802
30/04/2015,51.38075722,53.31284153,33.29899267,50.69823922,60.9375,44.71153846,43.26047359,61.10904123,73.19476971,74.2961511,50.48076923,29.88400488,36.95148203,52.50915751,35.82747853,41.05082418,31.3283208,33.15118397,13.52258852,71.80327869,53.92271663,42.74817851,29.3559719,0.376944067,4266029,1934848,1360720,258650,2581067
31/05/2015,46.26843944,52.47961957,30.15141166,45.65972222,57.36243207,48.47677596,47.14673913,56.81818182,73.40353261,76.13716919,65.21089481,30.32786885,34.69202899,52.95081967,39.50698758,40.79918033,37.65219059,50.1552795,13.81299332,72.12258454,65.7181677,43.18387681,28.52484472,0.375670597,4229572,1971289,1369793,257604,2536919
30/06/2015,52.07528958,58.51351351,25.82087862,43.72372372,37.84628378,59.39538043,40.72072072,68.36609337,69.39671815,74.0893067,61.57438859,34.2089372,35.38902539,54.72826087,43.84169884,40.95108696,37.01849733,44.24710425,22.49396135,72.33483483,68.45945946,49.40315315,30.82625483,0.375897292,4250322,2046209,1365481,325837,2493529
31/07/2015,47.73425499,53.52822581,21.73986486,40.57646356,57.12365591,46.02027027,54.1218638,47.80669599,73.6703149,76.45804114,64.71283784,32.58258258,34.25382861,54.21621622,45.56835637,37.08783784,36.89900427,52.86738351,30.92092092,71.67562724,65.45698925,49.47356631,35.31490015,0.375018185,4287912,1897593,1372825,217098,2632830
31/08/2015,47.67475172,51.88836898,37.13037634,42.41681521,56.25835561,50.48387097,45.45454545,61.15094798,68.93143621,71.42815624,54.4984879,43.04062127,42.2459893,57.3297491,45.97975554,41.65994624,40.56781739,38.12070283,39.94424532,68.03178847,55.0381971,50.07798574,31.92513369,0.370241168,4288124,1814836,1378344,139242,2705163
30/09/2015,36.86835106,44.06582447,40.07909982,36.40661939,46.21841755,41.4171123,31.33865248,52.94970986,67.7906535,70.36308973,56.96858289,45.54367201,39.90973565,50.67736185,43.69490881,38.77673797,35.83825875,39.52634245,25.87641117,66.34899527,53.15729483,52.9864805,32.43920973,0.371078368,3887969,2331394,1387621,237215,2197657
31/10/2015,38.94085412,45.55224868,37.51662234,49.3239271,45.39517196,52.41356383,22.5308642,59.58393458,67.78155707,70.08569128,54.47972074,29.16666667,39.87493987,46.79078014,44.7297808,40.53856383,33.01138485,36.60871756,13.7214342,67.22516167,53.93424036,53.125,35.40816327,0.369699832,4189507,1866129,1395049,60961,2668187
30/11/2015,39.69454887,45.11513158,29.40917108,46.22807018,32.55756579,51.13756614,21.31578947,51.11244019,64.85432331,70.48627002,48.99140212,20.66431511,37.18500797,39.52380952,47.71616541,45.68783069,32.80887404,40.13784461,12.31628454,64.37865497,58.92105263,45.88815789,34.11654135,0.363518025,4230531,1947362,1410740,178926,2574961
31/12/2015,40.05235602,45.54973822,23.24561404,38.77981385,46.76865183,47.84210526,24.30191972,43.22941456,71.43792072,74.65001138,58.36759868,18.2748538,37.14897668,38.68421053,48.91922214,42.38157895,34.00277008,40.61331339,11.35477583,70.17452007,63.39940165,45.29886562,32.41585639,0.359960767,4033461,2323299,1426172,351987,2208681
31/01/2016,42.40141369,31.02213542,20.97513089,49.44299769,44.34407552,38.56675393,26.82291667,45.78006629,67.14099702,69.52841938,55.19060864,24.72367656,38.73106061,40.78534031,48.34449405,51.98298429,31.09212823,34.5610119,10.77176653,65.49623843,60.81845238,45.33420139,26.99776786,0.3608018,4218416,2128254,1413558,359991,2399266
29/02/2016,41.74222798,23.13795337,29.77430556,54.972654,43.19948187,41.98567708,39.20552677,42.25741875,66.46002961,70.59303897,51.20442708,17.1875,42.2358298,40.60763889,45.85492228,48.79557292,30.19005848,37.70046879,15.51890432,63.31318365,53.72686899,39.08139033,28.0199852,0.35747068,4248124,2108753,1430519,345464,2426047
31/03/2016,48.66071429,28.74516753,30.21912781,60.25200458,50.41881443,36.2888601,24.39862543,48.68205248,67.93078056,72.94654863,53.64313472,37.73747841,37.11340206,49.34369603,42.93814433,49.74740933,32.98791019,47.99950908,13.70178469,70.78465063,61.71944035,36.0395189,26.52430044,0.352009423,4157603,2191206,1443269,331135,2336085
30/04/2016,42.8525641,37.70833333,26.30476804,62.45014245,50.78525641,32.33891753,37.17948718,41.42191142,68.39285714,73.93255295,53.3787049,26.28865979,36.02175602,42.97250859,40.37728938,47.23582474,33.40115753,49.86568987,15.79801451,71.00854701,58.58608059,38.71260684,27.07692308,0.352507917,4252641,2166497,1448386,404729,2353257
31/05/2016,53.553207,41.59757653,29.05448718,53.21003401,41.71715561,40.99358974,31.59013605,60.29104824,61.65725219,66.0215173,58.77003205,24.21652422,36.37909709,51.94871795,37.6585277,49.15384615,39.74808817,41.55733722,20.1994302,73.20861678,53.69897959,36.34141156,25.76895044,0.351556471,4195177,2166913,1454400,354450,2339987
30/06/2016,53.82523568,28.60088832,30.21364796,54.78708404,35.82645939,35.89285714,51.48054146,57.18158745,63.65572879,69.40796734,49.55357143,38.63378685,41.07060452,48.41836735,34.02284264,41.42857143,41.71142141,49.15397631,28.98715042,73.02594473,45.6417694,36.48477157,26.70775925,0.35062031,4107518,2312127,1462755,398794,2199118
31/07/2016,47.98430736,31.99179293,44.85511844,39.61840629,52.99084596,53.59137056,43.64478114,49.02433425,65.49873737,75.24703557,51.75682107,51.0998308,42.02632384,52.23350254,33.01767677,47.4428934,44.18024757,44.6007696,38.03346494,73.77104377,47.25468975,34.80639731,28.27561328,0.34862821,4200965,2177754,1462592,359737,2332237
31/08/2016,39.08381192,33.36997487,36.98968855,41.51312116,39.97330402,41.16792929,37.2278057,51.01644587,66.19705671,76.51846187,53.12894571,30.35914703,45.95705802,53.82154882,33.29145729,39.02146465,41.0464292,52.06987318,36.89674523,77.57398102,45.98707825,44.33626466,30.35893754,0.344807057,4080362,2272285,1468734,334853,2230607
30/09/2016,44.45982143,39.4375,39.24832496,46.20833333,48.953125,44.13316583,44.91666667,58.71022727,67.50446429,77.83695652,51.22880025,32.66331658,46.87878788,53.38358459,34.30714286,46.46356784,43.85083311,46.30952381,32.98901917,72.42361111,43.75,44.97916667,30.8,0.344070885,3982864,2412438,1470071,380885,2085237
31/10/2016,39.73880597,46.24533582,39.50520833,42.91735766,42.59950249,51.34375,41.70812604,46.31388512,61.69154229,71.29299156,50.09375,27.33333333,47.50489974,58.15,40.21321962,47.44375,44.01315789,33.08457711,31.89814815,71.31840796,49.4100924,48.08250415,31.83724236,0.340576047,4115518,2435307,1477662,526849,2065020
30/11/2016,54.02669731,61.12314356,37.89386401,48.81738174,52.66862624,44.85074627,35.60231023,70.30265527,64.82496464,68.99483427,58.70258085,27.55666114,45.39453945,57.06467662,46.78925035,49.39054726,43.45378371,56.82461103,39.29426939,74.10891089,67.18528996,45.89521452,33.82956153,0.337155607,4028831,2476210,1495135,472657,2015312
31/12/2016,59.94897959,61.64562808,35.3960396,59.94800219,55.9729064,51.96163366,53.32512315,79.32154053,60.89021816,69.09134718,49.66352104,30.28052805,45.48440066,54.07590759,46.8226601,46.81930693,39.33038041,43.66643209,38.1096443,67.4589491,78.24067558,46.66461412,34.49683322,0.334723248,3923555,2554337,1509072,424956,1942975
31/01/2017,58.51278011,63.62591912,44.99692118,59.04139434,56.75551471,68.10344828,60.70261438,81.57865419,65.04289216,69.72506394,56.38469828,41.78981938,46.52406417,60.70607553,47.94467787,48.43596059,43.37568058,67.96218487,44.38058748,70.3172658,75.74229692,47.92177288,37.81512605,0.337753286,4137338,2361890,1499324,454724,2137012
28/02/2017,61.32404181,51.06707317,35.6004902,60.82655827,62.83536585,75.71691176,58.04878049,73.17073171,67.31271777,71.18504772,53.84497549,58.87799564,59.52697709,62.0751634,45.29268293,50.17769608,48.98090815,50.92915215,56.30900508,71.45528455,77.42857143,35.47764228,35.33449477,0.335342118,4089128,2271501,1512531,285964,2243156
31/03/2017,60.13349515,43.07493932,36.34654472,63.52481122,62.97026699,74.84756098,49.51456311,74.65247132,64.42441054,65.81891093,58.7195122,64.14634146,59.39246837,58.81300813,48.18307906,40.44512195,51.36071887,52.08044383,64.20054201,77.88160734,75.8668516,39.58333333,42.32316227,0.331731534,4004790,2245703,1536334,150725,2269984
30/04/2017,64.16494134,33.95229469,38.72876214,49.37600644,52.41545894,66.82038835,45.73268921,77.62955643,66.14044168,66.09168242,55.12363471,67.96116505,59.55936173,59.75728155,47.21704624,40.37014563,46.20166922,48.22866345,59.26824883,79.17874396,76.1663216,40.08152174,43.29192547,0.331804902,4153516,2315919,1542765,362789,2200670
31/05/2017,62.58585165,24.71454327,58.59500805,49.1786859,62.48497596,67.80193237,39.54326923,67.46612762,69.12774725,69.08183528,47.92044082,69.48470209,58.80681818,56.7310789,45.32623626,37.72342995,41.37215018,55.63186813,56.24440866,76.5892094,72.67513736,48.828125,45.95123626,0.331412245,4003745,2376297,1556501,270326,2129606
30/06/2017,56.90789474,28.15490431,65.83533654,56.36629452,38.15041866,77.28365385,33.77192982,53.45802523,69.67703349,68.40545038,48.71920072,39.58333333,62.86791359,50.65705128,44.27546138,46.20192308,37.93859649,54.32900433,41.63995726,79.27299309,71.61654135,48.44996013,47.72385509,0.331741302,4004803,2391560,1559157,280028,2118108
31/07/2017,55.53146259,27.24702381,59.33512759,56.7526455,30.57291667,56.79425837,35.27777778,60.50324675,66.8920068,67.90372671,51.61857057,51.19617225,60.67099567,46.36363636,44.89965986,44.8923445,34.19373793,64.26303855,35.50416445,77.18386243,74.30272109,45.94742063,48.19727891,0.328675298,4168241,2218421,1561987,265953,2293616
31/08/2017,53.28791469,28.65817536,46.99900794,46.37967351,48.9410545,60.98809524,37.67772512,68.46725549,68.96157752,63.70286421,45.16369048,31.00529101,61.29541864,47.15873016,44.32633717,39.33928571,33.48788638,50.93658316,29.00352734,76.93654555,70.23019634,50.36532385,46.89911984,0.326620499,4109658,2166410,1570546,159286,2331956
30/09/2017,58.01465633,38.01591981,39.33649289,51.48715933,59.52977594,71.83649289,59.66981132,63.27186964,68.15616577,60.12612797,42.87248223,35.46603476,61.81389365,50.18957346,44.96967655,36.40995261,35.27479837,53.6163522,39.99473407,74.41037736,69.22843666,50.43730346,46.20283019,0.327138641,4047156,2323393,1580239,240646,2178836
31/10/2017,65.8157277,39.75205399,37.39681604,65.19300991,59.33098592,50.21816038,58.95931142,82.66111822,64.45757881,60.13727291,41.91479953,69.60167715,62.04296486,61.46226415,46.82092555,46.50353774,41.69563059,53.35345406,46.82040531,75.77986437,69.38967136,49.11971831,49.63112005,0.325196965,4160291,2266576,1584044,286901,2241618
30/11/2017,60.03838451,42.76431075,54.36717527,65.92030114,42.85192757,56.93075117,74.88317757,76.45497026,63.88935247,63.01808208,54.13732394,56.36411059,58.36873407,59.26447574,47.98064085,43.15140845,42.6859402,52.32532265,52.45174752,76.99636552,67.31308411,47.10864486,50.1435247,0.321385582,4189925,2213398,1599986,271340,2271171
31/12/2017,60.26578073,37.20930233,63.12792056,61.05297158,38.16133721,59.46845794,80.15503876,61.07293869,64.21096346,63.55409505,60.02847547,84.60539979,57.15292459,68.48909657,49.94684385,48.80257009,42.6504345,57.99557032,65.87919695,73.42377261,63.37209302,48.07170543,50.65116279,0.319087068,4108952,2319291,1616330,268636,2176452
31/01/2018,59.53621032,48.29282407,61.13372093,52.40483539,65.24884259,70.30813953,78.89660494,57.87037037,68.02248677,61.42059179,51.8931686,92.19638243,58.53675645,69.41085271,53.19940476,30.79069767,43.5495716,47.28835979,62.20499569,75.02314815,68.81613757,47.75752315,50.34060847,0.32133041,4155120,2323220,1607532,357789,2142376
28/02/2018,63.27353522,49.9639977,55.08294753,53.57782898,54.57949309,71.89236111,73.73271889,65.71533305,72.19387755,68.77880184,50.3978588,70.49897119,69.74584555,64.27469136,57.09512837,41.51041667,50.50357375,58.67895545,59.28497942,72.37071173,76.32982225,42.04109063,51.81040158,0.317231392,4162563,2231713,1627262,281688,2208308
31/03/2018,60.98869594,40.81135321,61.64074501,46.42584098,42.53870413,66.45737327,57.26299694,67.8117181,75.1965924,71.50229358,52.61376728,80.33794163,65.85348902,59.61597542,56.84469201,40.2937788,51.02676045,69.55002184,56.26386755,74.23929664,78.84665793,40.97381498,54.19397117,0.313663455,4183826,2320261,1636937,382337,2119005
30/04/2018,52.38910633,38.94121005,64.87003058,54.40131913,31.81364155,61.38188073,60.15981735,59.27251972,74.11937378,72.18830653,57.22835436,54.94393476,64.64646465,53.28746177,59.3444227,52.07568807,46.88556253,62.8506197,52.28508325,72.12075089,79.92824527,39.63089802,55.19569472,0.314047098,4181989,2409456,1643286,482773,2010948
31/05/2018,52.83279221,31.17897727,75.69920091,59.67171717,42.63494318,63.55593607,65.15151515,61.12086777,75.18262987,71.94911067,48.97617009,47.86910198,63.29201102,54.53576865,58.40422078,51.86073059,43.5872787,64.88095238,45.01099273,68.97474747,80.91558442,41.43939394,56.62012987,0.309796691,4128671,2368338,1661292,416366,2005886
30/06/2018,58.05995475,34.06391403,47.00284091,57.55404726,67.760181,74.25568182,48.07692308,61.7389963,74.74547511,71.48337596,50.88068182,82.12121212,67.13286713,57.1969697,57.17032967,44.47727273,43.40111643,67.63628528,50.24410774,69.6040724,78.64899806,42.9392911,58.93988365,0.307581209,4091736,2411658,1665250,441059,1940916
31/07/2018,52.7791184,31.8482545,61.64687029,40.71571572,51.91441441,66.75339367,49.81231231,65.24365274,74.89945302,64.3164904,38.97765837,49.39668175,66.11384111,50.57315234,54.41763192,46.61764706,43.62546638,59.65250965,51.75967823,68.26576577,79.17310167,41.55874625,58.98005148,0.303773736,4074857,2377910,1668240,415263,1947287
31/08/2018,52.2181294,28.03391256,52.62762763,48.67339312,60.18077354,68.8795045,47.04783259,57.43477375,70.85201794,64.86888282,41.94467905,60.88588589,71.70811252,49.17417417,54.09673286,43.36148649,36.71171171,68.28955798,51.91024358,66.66791231,79.06149904,36.24813154,58.78603459,0.298295601,4033808,2385733,1680997,427249,1880507
30/09/2018,54.92665816,34.45870536,74.67301943,47.89806548,55.67103795,61.28923767,33.11011905,73.53896104,69.92984694,62.41508152,38.40386771,59.94020927,72.44318182,48.44544096,54.41645408,51.8441704,36.97978129,54.57057823,45.13369872,62.51860119,78.06441327,37.47209821,58.19515306,0.296811595,4010533,2402419,1685998,441804,1837874
31/10/2018,49.63095238,34.125,66.63876488,48.35802469,52.70833333,73.66629464,38.14814815,65.46464646,71.42460317,65.99033816,42.95828683,34.67261905,71.65656566,44.74702381,59.84285714,54.04575893,40.11591479,66.73015873,46.2880291,59.78271605,78.3968254,38.66666667,58.06349206,0.29223831,3950167,2415156,1695980,438541,1771541
30/11/2018,51.58817952,27.74474558,48.6712963,39.90290069,50.95409292,59.09444444,46.09144543,60.72003218,67.91640329,59.34734513,38.04861111,60.96296296,69.34835076,48.16296296,60.47250316,47.53888889,42.10916179,51.74884113,57.53909465,63.34193707,77.95828066,33.68362832,61.45701643,0.287815586,3917441,2386074,1706419,408352,1758681
31/12/2018,45.05191945,17.5660793,53.70575221,26.91507587,64.03496696,45.76327434,15.27165932,50.38546256,65.58763373,62.27494733,33.22040929,71.11602753,66.98037645,51.37168142,57.45752045,48.87168142,41.18537494,47.16803021,42.27302524,63.59765051,75.36815607,33.70044053,61.04468219,0.280214511,3878401,2462289,1716056,456788,1660932
31/01/2019,36.34868421,16.04303728,47.97632159,42.5621345,48.51288377,33.70594714,12.82894737,31.13038278,65.21381579,67.0599733,29.14372247,5.531081743,68.21504519,51.35095448,52.00971178,54.73017621,43.36888477,52.51670844,35.78887257,64.81359649,67.53759398,34.74506579,60.1566416,0.281697151,3837251,2477348,1703311,480026,1609140
28/02/2019,43.66032439,26.84907205,36.09740497,44.63245997,67.63100437,31.93530702,11.4992722,46.99285431,59.54460387,60.06028099,41.25548246,30.53118908,55.24017467,52.90935673,47.59825328,44.47916667,42.84010465,42.2125182,27.0711501,67.9985444,63.55895197,29.92176128,57.08359326,0.276193487,3770338,2339476,1712304,330718,1682210
31/03/2019,45.50465839,20.9375,28.24781659,55.85144928,54.30706522,31.40829694,42.10144928,47.1986166,58.0007764,63.85396975,42.80499454,14.87142164,52.78656126,53.55167394,43.60403727,44.06659389,45.28652417,39.64803313,27.27640304,73.36352657,45.29192547,28.38768116,55.18944099,0.271858106,3761740,2370552,1723715,359678,1632788
30/04/2019,44.52690167,22.88961039,28.64130435,41.25781626,59.35470779,44.94565217,40.69264069,59.57300275,56.83364255,66.73254282,53.1861413,23.14009662,50.65590975,60.33333333,40.09431045,35.78804348,46.73913043,29.55060812,34.72624799,75.94636845,58.39208411,29.80699856,53.60544218,0.271059321,3705817,2503406,1728602,458851,1472812
31/05/2019,45.77432266,19.54471983,20.71158009,41.17576628,44.88820043,54.13419913,41.66666667,66.00705329,59.24415025,64.81446777,57.42356602,59.86050986,45.85292581,57.84992785,40.61422414,37.84632035,44.31153642,48.07060755,44.04361071,74.03496169,50.9205665,26.31106322,48.98091133,0.264112298,3633630,2364254,1739641,314412,1534792
30/06/2019,38.9025138,27.70922747,27.21803161,43.46089652,36.82939914,59.97306034,50.92989986,52.66289504,59.07035561,64.70656839,57.42860991,48.32375479,46.234881,52.52873563,35.28969957,38.76616379,42.31321839,52.48313918,39.40772669,74.68288031,40.91354997,27.44098712,45.49049663,0.260749854,3602533,2366271,1742065,307162,1508451
31/07/2019,44.72680098,22.78311966,28.64806867,39.48243115,40.95886752,49.85515021,60.32763533,76.82109557,58.93620269,60.08454106,61.25603541,49.66618979,47.37114737,52.91845494,35.12362637,39.12553648,38.94285069,54.93487993,27.9605786,73.93637227,41.23015873,27.93358262,41.24847375,0.255211951,3517782,2335946,1747711,234770,1490546
31/08/2019,30.66489362,14.49468085,29.1087963,34.49763593,36.30319149,58.9957265,62.12765957,44.04738878,58.62462006,65.14107308,51.35550214,80.65052232,39.81947131,53.17663818,33.0668693,44.65811966,40.46708652,41.32725431,32.38366572,77.02955083,31.61094225,40.45212766,38.58358663,0.253195017,3521106,2303583,1754886,216901,1504243
30/09/2019,29.36970339,26.11228814,38.46631206,37.84722222,39.74443856,48.65957447,54.27259887,42.67623267,56.80614407,63.25073692,59.53789894,69.88179669,40.20287622,57.54609929,35.03631961,32.35638298,41.61254199,42.03995157,26.8321513,72.80367232,35.84745763,40.50582627,34.22215496,0.256619858,3615333,2478586,1762848,380348,1427289
31/10/2019,35.31118143,40.40084388,30.97634181,37.54102203,36.14847046,43.8029661,41.38537271,40.08918297,55.58694997,61.50247661,55.56475106,59.43973635,38.67791842,57.21751412,31.98613623,34.66101695,41.47338686,39.80309423,22.9519774,74.88748242,35.21398433,40.47556259,32.34177215,0.266255763,3777355,2582298,1781021,466800,1484718
30/11/2019,39.82217887,45.6144958,29.89187764,44.45028011,41.56381303,40.93881857,46.67366947,45.93200917,55.33088235,65.61015711,60.9375,53.00046882,36.93659282,55.96343179,31.31902761,34.99472574,43.49692797,44.64785914,25.91811221,76.85457516,37.04681873,37.08858543,26.2755102,0.265723961,3818478,2540680,1792260,421790,1559719
31/12/2019,48.52435744,51.30753138,32.1647409,37.14551371,35.95711297,61.11344538,62.30822873,67.09300114,55.55514047,63.61197017,63.4946166,39.49579832,37.9231647,60.74229692,28.88971907,42.56827731,45.52557865,28.64116358,33.26330532,78.81915388,47.78242678,36.00505579,27.50149432,0.269215025,3960342,2565594,1802330,464342,1648238
31/01/2020,54.1889881,30.01302083,30.76185495,48.62268519,57.29817708,62.17573222,60.65972222,67.15909091,52.8125,69.31612319,65.38310669,41.77126918,40.20833333,60.76708508,28.625,38.13284519,47.37943184,42.70833333,43.44490934,79.31597222,28.66964286,36.24131944,25.46130952,0.271070209,3965834,2587015,1792743,516541,1612223
29/02/2020,56.30557202,32.44942946,32.29600694,53.21576763,60.32806017,62.52083333,43.25726141,75.42908336,56.34632484,69.75013531,73.68489583,69.12037037,51.96152395,68.26388889,33.38026082,34.99479167,48.79020468,29.48033985,36.56635802,79.52973721,26.9887374,41.80497925,25.38529935,0.270913918,3986402,2526300,1800006,461918,1680070
31/03/2020,31.44554309,54.30010331,29.94467497,31.77800735,51.57541322,56.33298755,19.76584022,30.7663411,35.06493506,49.60025153,74.4813278,53.0428769,36.75807663,62.50345781,34.94834711,28.17427386,49.98908059,29.33884298,23.25956662,76.84343434,27.23730815,43.29373278,9.74025974,0.315966974,4943390,2954757,1872209,673519,2347747
30/04/2020,15.54600235,53.58796296,9.97761708,14.36899863,27.97710905,33.85330579,0.274348422,19.77179199,5.188124633,12.94954375,32.85123967,33.88429752,34.71131064,22.49311295,30.81569665,46.4927686,42.32637379,27.25847541,11.6620753,77.07361683,30.06466784,43.27846365,8.903586126,0.38397006,6433992,3539586,1910511,1296625,3163512
31/05/2020,12.29874122,52.56147541,2.572016461,13.81489071,36.93007172,27.18106996,4.542349727,17.68349478,8.357728337,16.78323236,11.56121399,0.205761317,18.23770492,59.98628258,28.64022248,52.11934156,38.91054797,45.29664325,7.582685566,71.64845173,37.25702576,51.39173497,7.18969555,0.398774905,6901765,3828053,1948196,1522210,3317688
30/06/2020,30.45553936,42.78061224,1.272199454,52.72675737,54.82780612,19.01127049,39.04761905,29.48979592,13.0393586,19.8447205,30.42072234,23.74772313,20.12368584,59.9863388,28.24927114,41.09631148,39.24719586,51.84645287,13.92683667,75.90589569,35.43731778,49.41751701,7.221574344,0.38968989,6910453,4193158,1963961,1848380,2937657
31/07/2020,45.31794425,44.39151423,9.706632653,67.59823848,70.38871951,33.4744898,60.73848238,26.43200296,36.2369338,36.99186992,57.97193878,87.43764172,25.32027593,60.14965986,26.8887921,37.38265306,39.37343358,61.45954317,11.17913832,85.98125565,33.28977933,49.58926152,7.290940767,0.383380063,6779763,4311439,1992724,1940702,2685376
31/08/2020,46.76836322,52.201417,42.01812331,78.62123257,57.9832996,30.85873984,59.88529015,27.99043062,38.66035281,43.86331632,80.62118902,95.79945799,31.79364495,59.68834688,26.34904569,33.7296748,46.09542148,59.59128591,29.60704607,89.09244265,36.84210526,70.1417004,7.157316368,0.380060676,6825784,4163460,2013906,1776806,2875399
30/09/2020,53.39141705,45.95514113,44.28559379,69.87567204,59.04737903,33.63360324,76.71370968,43.4292522,41.88148041,45.41111501,76.51821862,96.3562753,32.06256109,55.88394062,25.81365207,48.13259109,46.90674054,69.6140553,28.94736842,91.99820789,35.91589862,76.31888441,10.02304147,0.381377333,6898394,4360382,2032488,1961073,2743245
31/10/2020,60.75014343,56.70180723,50.49143145,68.02208835,47.79743976,48.41229839,73.86211513,63.97864184,62.67928858,63.69172342,82.8093498,98.90232975,37.50152124,55.0672043,30.19650029,40.48387097,45.22495756,57.54446357,36.45459976,91.35207497,30,76.16716867,10.67412507,0.383161456,6992524,4247161,2044953,1838848,2947256
30/11/2020,56.88928571,60,60.35809906,62.05,50.3875,56.68674699,69.96666667,43.92272727,63.06785714,61.4673913,78.52033133,98.10352521,30.92727273,53.58768407,26.10428571,43.60943775,43.99351793,50.06666667,49.00342109,92.43333333,28.48,72.325,12.00285714,0.378712484,7067168,4121209,2065966,1694090,3143863
31/12/2020,55.71997723,61.87749004,58.35833333,62.98694112,31.97833665,51.685,60.52456839,36.78467946,61.04866249,57.47661528,76.609375,79.91111111,28.51623808,58.57333333,24.95873648,45.315,47.52982456,51.73591349,47.42962963,90.31651173,26.01593625,71.57204515,13.17017644,0.381633488,7201633,4268425,2086840,1808390,3142970
31/01/2021,56.16496599,65.53819444,73.05776892,60.44973545,42.44791667,32.5747012,79.19973545,36.41774892,56.90901361,56.46566598,72.36678287,79.41567065,28.84199134,58.92430279,28.63662132,50.44820717,51.57964633,71.52305367,54.73660912,87.24867725,29.86394558,71.49884259,11.91326531,0.384116756,7242626,4224453,2097393,1816435,3228751
28/02/2021,48.42250141,62.83349802,72.75132275,60.25472112,29.36635375,30.69444444,71.87088274,48.12252964,54.28783173,54.82471215,63.38355655,97.86155203,30.02155947,60.41005291,31.51044608,47.91666667,51.63951546,84.04856014,61.19194591,87.83816425,38.48108413,48.63306983,12.32354602,0.388560963,7433423,4254613,2102599,1849096,3384183
